framerate: 11.4535578104
         40548128 function calls (40546794 primitive calls) in 115.655 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 connection.py:68(Connection)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:132(closing)
        8    0.000    0.000    0.000    0.000 contextlib.py:54(contextmanager)
        1    0.000    0.000    0.000    0.000 contextlib.py:9(GeneratorContextManager)
        1    0.000    0.000    0.000    0.000 contingency.py:2(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        2    0.000    0.000    0.000    0.000 coo.py:126(__init__)
        1    0.000    0.000    0.000    0.000 coo.py:22(coo_matrix)
        5    0.000    0.000    0.000    0.000 coo.py:228(getnnz)
        2    0.000    0.000    0.000    0.000 coo.py:254(_check)
        1    0.000    0.000    0.000    0.000 coo.py:361(tocsr)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1037(LinearModelCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1234(LassoCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1382(ElasticNetCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1589(MultiTaskElasticNet)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1784(MultiTaskLasso)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:1900(MultiTaskElasticNetCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:2081(MultiTaskLassoCV)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:510(ElasticNet)
        1    0.000    0.000    0.000    0.000 coordinate_descent.py:797(Lasso)
        1    0.001    0.001    0.001    0.001 coordinate_descent.py:8(<module>)
        1    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
        1    0.000    0.000    0.000    0.000 core.py:1122(_DomainedBinaryOperation)
        6    0.000    0.000    0.000    0.000 core.py:1143(__init__)
        4    0.000    0.000    0.000    0.000 core.py:125(doc_note)
        3    0.000    0.000    0.000    0.000 core.py:1360(getmask)
       43    0.000    0.000    0.001    0.000 core.py:150(get_object_signature)
        1    0.000    0.000    0.000    0.000 core.py:167(MAError)
        1    0.000    0.000    0.000    0.000 core.py:175(MaskError)
        1    0.001    0.001    0.003    0.003 core.py:21(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2374(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2380(__init__)
        8    0.000    0.000    0.000    0.000 core.py:2547(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2592(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2706(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:2771(__new__)
        2    0.000    0.000    0.000    0.000 core.py:2908(_update_from)
        2    0.000    0.000    0.000    0.000 core.py:2934(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:3064(view)
        7    0.000    0.000    0.000    0.000 core.py:3372(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6058(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:6254(MaskedConstant)
        2    0.000    0.000    0.000    0.000 core.py:6258(__has_singleton)
        1    0.000    0.000    0.000    0.000 core.py:6264(__new__)
        1    0.000    0.000    0.000    0.000 core.py:6282(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:6420(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6429(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6539(_frommethod)
       26    0.000    0.000    0.001    0.000 core.py:6550(__init__)
       26    0.000    0.000    0.001    0.000 core.py:6555(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:794(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 core.py:8015(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:8028(__init__)
        3    0.000    0.000    0.000    0.000 core.py:803(__init__)
        8    0.000    0.000    0.000    0.000 core.py:8033(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:819(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:827(__init__)
        1    0.000    0.000    0.000    0.000 core.py:837(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:843(__init__)
        1    0.000    0.000    0.000    0.000 core.py:858(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:864(__init__)
        1    0.000    0.000    0.000    0.000 core.py:874(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:880(__init__)
        1    0.000    0.000    0.000    0.000 core.py:890(_MaskedUFunc)
       53    0.000    0.000    0.001    0.000 core.py:891(__init__)
        1    0.000    0.000    0.000    0.000 core.py:900(_MaskedUnaryOperation)
       27    0.000    0.000    0.000    0.000 core.py:918(__init__)
        1    0.000    0.000    0.000    0.000 core.py:94(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:974(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:994(__init__)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:19(csc_matrix)
        3    0.000    0.000    0.000    0.000 csc.py:224(_swap)
        1    0.001    0.001    0.021    0.021 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:171(tocsc)
        1    0.000    0.000    0.000    0.000 csr.py:23(csr_matrix)
        9    0.000    0.000    0.000    0.000 csr.py:231(_swap)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:331(prep_simple)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 data.py:1180(PolynomialFeatures)
       18    0.000    0.000    0.000    0.000 data.py:130(_create_method)
        1    0.000    0.000    0.000    0.000 data.py:1449(Normalizer)
        1    0.000    0.000    0.000    0.000 data.py:156(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 data.py:1578(Binarizer)
        1    0.000    0.000    0.000    0.000 data.py:162(_min_or_max_axis)
        1    0.000    0.000    0.000    0.000 data.py:1659(KernelCenterer)
        1    0.000    0.000    0.000    0.000 data.py:1840(OneHotEncoder)
        1    0.000    0.000    0.001    0.001 data.py:187(_min_or_max)
        1    0.000    0.000    0.000    0.000 data.py:190(MinMaxScaler)
        1    0.000    0.000    0.000    0.000 data.py:2078(QuantileTransformer)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        6    0.000    0.000    0.000    0.000 data.py:22(__init__)
        3    0.000    0.000    0.000    0.000 data.py:25(_get_dtype)
        1    0.000    0.000    0.001    0.001 data.py:288(max)
        1    0.000    0.000    0.000    0.000 data.py:461(StandardScaler)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
        1    0.000    0.000    0.000    0.000 data.py:738(MaxAbsScaler)
        1    0.000    0.000    0.000    0.000 data.py:9(<module>)
        1    0.000    0.000    0.000    0.000 data.py:939(RobustScaler)
        1    0.000    0.000    0.000    0.000 dbscan_.py:163(DBSCAN)
        1    0.000    0.000    0.000    0.000 dbscan_.py:4(<module>)
        1    0.001    0.001    0.007    0.007 decimal.py:116(<module>)
        1    0.000    0.000    0.000    0.000 decimal.py:160(DecimalException)
        1    0.000    0.000    0.000    0.000 decimal.py:183(Clamped)
        1    0.000    0.000    0.000    0.000 decimal.py:195(InvalidOperation)
        1    0.000    0.000    0.000    0.000 decimal.py:224(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 decimal.py:234(DivisionByZero)
        1    0.000    0.000    0.000    0.000 decimal.py:250(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 decimal.py:261(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 decimal.py:272(Inexact)
        1    0.000    0.000    0.000    0.000 decimal.py:284(InvalidContext)
        1    0.000    0.000    0.000    0.000 decimal.py:298(Rounded)
        1    0.000    0.000    0.000    0.000 decimal.py:310(Subnormal)
        1    0.000    0.000    0.000    0.000 decimal.py:321(Overflow)
        1    0.000    0.000    0.000    0.000 decimal.py:359(Underflow)
        1    0.000    0.000    0.000    0.000 decimal.py:3748(_ContextManager)
        1    0.000    0.000    0.000    0.000 decimal.py:3763(Context)
        3    0.000    0.000    0.000    0.000 decimal.py:3782(__init__)
       27    0.000    0.000    0.000    0.000 decimal.py:3809(<genexpr>)
       27    0.000    0.000    0.000    0.000 decimal.py:3816(<genexpr>)
        1    0.000    0.000    0.000    0.000 decimal.py:505(Decimal)
        6    0.000    0.000    0.000    0.000 decimal.py:514(__new__)
        1    0.000    0.000    0.000    0.000 decimal.py:5438(_WorkRep)
        1    0.000    0.000    0.000    0.000 decimal.py:5692(_Log10Memoize)
        1    0.000    0.000    0.000    0.000 decimal.py:5696(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:17(_floatconstants)
        1    0.000    0.000    0.001    0.001 decoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:272(JSONDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:302(__init__)
        2    0.000    0.000    0.149    0.075 decoder.py:359(decode)
        2    0.149    0.075    0.149    0.075 decoder.py:370(raw_decode)
        1    0.000    0.000    0.000    0.000 decomp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
       42    0.000    0.000    0.000    0.000 decorator.py:116(<lambda>)
       11    0.000    0.000    0.000    0.000 decorator.py:152(update)
       11    0.000    0.000    0.001    0.000 decorator.py:169(make)
       11    0.000    0.000    0.002    0.000 decorator.py:202(create)
       22    0.000    0.000    0.000    0.000 decorator.py:220(<genexpr>)
        9    0.000    0.000    0.002    0.000 decorator.py:225(decorate)
        2    0.000    0.000    0.000    0.000 decorator.py:240(decorator)
        1    0.000    0.000    0.000    0.000 decorator.py:279(ContextManager)
        1    0.000    0.000    0.002    0.002 decorator.py:33(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:51(getfullargspec)
       10    0.000    0.000    0.000    0.000 decorator.py:53(__init__)
       45    0.000    0.000    0.000    0.000 decorator.py:59(__iter__)
        1    0.000    0.000    0.000    0.000 decorator.py:67(get_init)
        1    0.000    0.000    0.000    0.000 decorator.py:85(FunctionMaker)
       11    0.000    0.000    0.001    0.000 decorator.py:95(__init__)
        1    0.000    0.000    0.007    0.007 decorators.py:15(<module>)
        1    0.000    0.000    0.007    0.007 decorators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:174(matrix)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:107(DeprecationDict)
       20    0.000    0.000    0.000    0.000 deprecation.py:34(__init__)
       20    0.000    0.000    0.001    0.000 deprecation.py:37(__call__)
        4    0.000    0.000    0.000    0.000 deprecation.py:49(_decorate_class)
       16    0.000    0.000    0.000    0.000 deprecation.py:68(_decorate_fun)
        1    0.000    0.000    0.000    0.000 deprecation.py:8(deprecated)
       20    0.000    0.000    0.000    0.000 deprecation.py:84(_update_doc)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dia.py:18(dia_matrix)
        1    0.000    0.000    0.000    0.000 dict_learning.py:1113(MiniBatchDictionaryLearning)
        1    0.000    0.000    0.000    0.000 dict_learning.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dict_learning.py:791(SparseCodingMixin)
        1    0.000    0.000    0.000    0.000 dict_learning.py:845(SparseCoder)
        1    0.000    0.000    0.000    0.000 dict_learning.py:942(DictionaryLearning)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 disk.py:3(<module>)
       53    0.000    0.000    0.000    0.000 distance.py:1600(<genexpr>)
        1    0.000    0.000    0.000    0.000 distance.py:1606(<dictcomp>)
        1    0.000    0.000    0.001    0.001 distance.py:72(<module>)
        1    0.004    0.004    0.132    0.132 distributions.py:8(<module>)
      297    0.025    0.000    0.067    0.000 doccer.py:12(docformat)
        3    0.000    0.000    0.000    0.000 doccer.py:128(extend_notes_in_docstring)
        3    0.000    0.000    0.000    0.000 doccer.py:135(_doc)
        2    0.000    0.000    0.000    0.000 doccer.py:148(replace_notes_in_docstring)
        2    0.000    0.000    0.000    0.000 doccer.py:155(_doc)
      293    0.010    0.000    0.015    0.000 doccer.py:172(indentcount_lines)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dogbox.py:42(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:30(dok_matrix)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       13    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
   644841    0.731    0.000    5.223    0.000 einsumfunc.py:824(einsum)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 equality_constrained_sqp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:131(NonBLASDotWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:142(SkipTestWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:151(UndefinedMetricWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:18(NotFittedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:40(ChangedBehaviorWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:48(ConvergenceWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:56(DataConversionWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:74(DataDimensionalityWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:88(EfficiencyWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:99(FitFailedWarning)
        1    0.000    0.000    0.000    0.000 export.py:3(<module>)
        1    0.000    0.000    0.000    0.000 export.py:68(Sentinel)
   321788    0.452    0.000    3.203    0.000 extmath.py:115(safe_sparse_dot)
        1    0.001    0.001    0.001    0.001 extmath.py:3(<module>)
   644841    1.118    0.000    6.868    0.000 extmath.py:55(row_norms)
       33    0.000    0.000    0.004    0.000 extmath.py:741(stable_cumsum)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1453(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1478(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:238(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:273(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:291(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:304(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:329(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 factor_analysis.py:14(<module>)
        1    0.000    0.000    0.000    0.000 factor_analysis.py:36(FactorAnalysis)
        1    0.000    0.000    0.000    0.000 fastica_.py:381(FastICA)
        1    0.000    0.000    0.000    0.000 fastica_.py:6(<module>)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
        1    0.001    0.001    0.008    0.008 financial.py:12(<module>)
        1    0.000    0.000    0.001    0.001 fitpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1058(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1125(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1211(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1293(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1385(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1519(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:519(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:627(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:70(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:766(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:916(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:996(SmoothBivariateSpline)
        2    0.000    0.000    0.000    0.000 fixes.py:27(_parse_version)
        1    0.001    0.001    0.027    0.027 fixes.py:5(<module>)
        1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 forking.py:114(Popen)
        1    0.000    0.000    0.000    0.000 forking.py:35(<module>)
        1    0.000    0.000    0.000    0.000 forking.py:60(ForkingPickler)
        4    0.000    0.000    0.000    0.000 forking.py:63(register)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
        1    0.000    0.000    0.000    0.000 format_stack.py:12(<module>)
        1    0.000    0.000    0.000    0.000 from_model.py:4(<module>)
        1    0.000    0.000    0.000    0.000 from_model.py:80(SelectFromModel)
       33    0.000    0.000    0.000    0.000 fromnumeric.py:1071(searchsorted)
     1309    0.004    0.000    1.462    0.001 fromnumeric.py:1534(nonzero)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1658(compress)
     3177    0.023    0.000    0.090    0.000 fromnumeric.py:1778(sum)
     1414    0.014    0.000    2.910    0.002 fromnumeric.py:2021(all)
       33    0.000    0.000    0.001    0.000 fromnumeric.py:2101(cumsum)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2632(ndim)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
     1309    0.013    0.000    0.859    0.001 fromnumeric.py:37(_wrapit)
     2686    0.033    0.000    2.345    0.001 fromnumeric.py:50(_wrapfunc)
     1309    0.006    0.000    0.892    0.001 fromnumeric.py:529(transpose)
        1    0.000    0.000    0.001    0.001 func_inspect.py:3(<module>)
        1    0.000    0.000    0.000    0.000 funcsigs.py:176(_void)
        1    0.000    0.000    0.000    0.000 funcsigs.py:180(_empty)
        1    0.000    0.000    0.000    0.000 funcsigs.py:184(_ParameterKind)
        5    0.000    0.000    0.000    0.000 funcsigs.py:185(__new__)
        1    0.000    0.000    0.000    0.000 funcsigs.py:204(Parameter)
        2    0.000    0.000    0.000    0.000 funcsigs.py:234(__init__)
        2    0.000    0.000    0.000    0.000 funcsigs.py:263(name)
        1    0.000    0.000    0.000    0.000 funcsigs.py:344(BoundArguments)
        1    0.000    0.000    0.000    0.000 funcsigs.py:441(Signature)
        1    0.000    0.000    0.000    0.000 funcsigs.py:471(__init__)
        3    0.000    0.000    0.000    0.000 funcsigs.py:503(<genexpr>)
        1    0.000    0.000    0.000    0.000 funcsigs.py:509(from_function)
        1    0.000    0.000    0.000    0.000 funcsigs.py:52(signature)
        1    0.000    0.000    0.000    0.000 funcsigs.py:582(parameters)
        1    0.000    0.000    0.000    0.000 funcsigs.py:6(<module>)
        2    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:13(_index_deprecate)
        2    0.000    0.000    0.000    0.000 function_base.py:1851(diff)
       13    0.000    0.000    0.000    0.000 function_base.py:213(iterable)
        4    0.000    0.000    0.000    0.000 function_base.py:2230(trim_zeros)
        1    0.000    0.000    0.000    0.000 function_base.py:25(linspace)
        1    0.000    0.000    0.000    0.000 function_base.py:2543(vectorize)
      446    0.001    0.000    0.002    0.000 function_base.py:2695(__init__)
      286    0.001    0.000    0.002    0.000 function_base.py:4533(add_newdoc)
       44    0.000    0.000    0.001    0.000 functools.py:17(update_wrapper)
       32    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        2    0.000    0.000    0.000    0.000 getlimits.py:100(_str_xmax)
        2    0.000    0.000    0.000    0.000 getlimits.py:104(_str_resolution)
       10    0.000    0.000    0.000    0.000 getlimits.py:18(_fr0)
        2    0.000    0.000    0.000    0.000 getlimits.py:251(_get_machar)
       30    0.000    0.000    0.000    0.000 getlimits.py:26(_fr1)
        1    0.000    0.000    0.001    0.001 getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
       34    0.000    0.000    0.000    0.000 getlimits.py:376(__new__)
        2    0.000    0.000    0.000    0.000 getlimits.py:409(_init)
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
       27    0.000    0.000    0.000    0.000 getlimits.py:507(__init__)
       11    0.000    0.000    0.000    0.000 getlimits.py:518(min)
       13    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:62(MachArLike)
        6    0.000    0.000    0.000    0.000 getlimits.py:65(__init__)
       36    0.000    0.000    0.000    0.000 getlimits.py:69(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:70(<lambda>)
       10    0.000    0.000    0.000    0.000 getlimits.py:71(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:88(_str_eps)
        2    0.000    0.000    0.000    0.000 getlimits.py:92(_str_epsneg)
        2    0.000    0.000    0.000    0.000 getlimits.py:96(_str_xmin)
        1    0.000    0.000    0.000    0.000 graph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:6(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:161(NumpyHasher)
        1    0.000    0.000    0.000    0.000 hashing.py:27(_ConsistentSet)
        1    0.001    0.001    0.001    0.001 hashing.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:45(_MyHash)
        1    0.000    0.000    0.000    0.000 hashing.py:52(Hasher)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
        1    0.002    0.002    0.002    0.002 hashlib.py:56(<module>)
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:230(_FFTCache)
        2    0.000    0.000    0.000    0.000 helper.py:251(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1814(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1811(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hierarchical.py:593(AgglomerativeClustering)
        1    0.000    0.000    0.000    0.000 hierarchical.py:756(FeatureAgglomeration)
        1    0.001    0.001    0.001    0.001 hierarchical.py:9(<module>)
        1    0.000    0.000    0.000    0.000 huber.py:125(HuberRegressor)
        1    0.000    0.000    0.000    0.000 huber.py:4(<module>)
        1    0.000    0.000    0.000    0.000 imputation.py:4(<module>)
        1    0.000    0.000    0.000    0.000 imputation.py:63(Imputer)
        1    0.000    0.000    0.000    0.000 incremental_pca.py:1(<module>)
        1    0.000    0.000    0.000    0.000 incremental_pca.py:15(IncrementalPCA)
        1    0.001    0.001    0.002    0.002 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:159(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:231(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:241(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:356(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:451(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:481(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:486(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:536(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:614(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:658(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:98(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
      360    0.000    0.000    0.000    0.000 inspect.py:142(isfunction)
      350    0.000    0.000    0.000    0.000 inspect.py:208(iscode)
        1    0.002    0.002    0.020    0.020 inspect.py:25(<module>)
        2    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:629(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:631(BlockFinder)
      350    0.000    0.000    0.000    0.000 inspect.py:67(ismethod)
      350    0.001    0.000    0.002    0.000 inspect.py:743(getargs)
      350    0.001    0.000    0.004    0.000 inspect.py:803(getargspec)
       57    0.000    0.000    0.000    0.000 inspect.py:837(strseq)
        9    0.000    0.000    0.000    0.000 inspect.py:844(formatargspec)
        1    0.000    0.000    0.000    0.000 inspect.py:847(<lambda>)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:450(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:495(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:520(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:546(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:570(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:602(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:618(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:633(IdentityOperator)
        1    0.000    0.000    0.000    0.000 interpolate.py:107(interp2d)
        1    0.000    0.000    0.000    0.000 interpolate.py:1332(BPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:1877(NdPPoly)
        1    0.001    0.001    0.011    0.011 interpolate.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:2306(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:2673(_ppform)
        1    0.000    0.000    0.000    0.000 interpolate.py:345(interp1d)
        1    0.000    0.000    0.000    0.000 interpolate.py:704(_PPolyBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:927(PPoly)
        1    0.000    0.000    0.001    0.001 io.py:34(<module>)
